,time_s,speed_ms,incremental_distance,cumulative_distance,acceleration_mss,power_W,cumulative_energy,incremental_energy_J,segment_number
148,33.79999999999997,11.176,1.1176000000000001,108.52439999999993,0.0,5571.443485953734,155602.5896074269,557.1443485953735,2
149,33.89999999999997,11.176,1.1176000000000001,109.64199999999992,0.0,5571.443485953734,156159.73395602228,557.1443485953735,2
150,33.99999999999997,11.176,1.1176000000000001,110.75959999999992,0.0,5571.443485953734,156716.87830461765,557.1443485953735,2
151,34.099999999999966,11.176,1.1176000000000001,111.87719999999992,0.0,5571.443485953734,157274.02265321303,557.1443485953735,2
152,34.19999999999997,11.176,1.1176000000000001,112.99479999999991,0.0,5571.443485953734,157831.1670018084,557.1443485953735,2
153,34.29999999999997,11.176,1.1176000000000001,114.11239999999991,0.0,5571.443485953734,158388.3113504038,557.1443485953735,2
154,34.39999999999997,11.176,1.1176000000000001,115.2299999999999,0.0,5571.443485953734,158945.45569899917,557.1443485953735,2
155,34.49999999999997,11.176,1.1176000000000001,116.3475999999999,0.0,5571.443485953734,159502.60004759455,557.1443485953735,2
156,34.599999999999966,11.176,1.1176000000000001,117.4651999999999,0.0,5571.443485953734,160059.74439618993,557.1443485953735,2
157,34.69999999999997,11.176,1.1176000000000001,118.58279999999989,0.0,5571.443485953734,160616.8887447853,557.1443485953735,2
158,34.79999999999997,11.176,1.1176000000000001,119.70039999999989,0.0,5571.443485953734,161174.03309338068,557.1443485953735,2
159,34.89999999999996,11.176,1.1176000000000001,120.81799999999988,0.0,5571.443485953734,161731.17744197606,557.1443485953735,2
160,34.999999999999964,11.176,1.1176000000000001,121.93559999999988,0.0,5571.443485953734,162288.32179057144,557.1443485953735,2
161,35.099999999999966,11.176,1.1176000000000001,123.05319999999988,0.0,5571.443485953734,162845.46613916682,557.1443485953735,2
162,35.19999999999997,11.176,1.1176000000000001,124.17079999999987,0.0,5571.443485953734,163402.6104877622,557.1443485953735,2
163,35.29999999999997,11.176,1.1176000000000001,125.28839999999987,0.0,5571.443485953734,163959.75483635758,557.1443485953735,2
164,35.39999999999996,11.176,1.1176000000000001,126.40599999999986,0.0,5571.443485953734,164516.89918495296,557.1443485953735,2
165,35.499999999999964,11.176,1.1176000000000001,127.52359999999986,0.0,5571.443485953734,165074.04353354833,557.1443485953735,2
166,35.599999999999966,11.176,1.1176000000000001,128.64119999999986,0.0,5571.443485953734,165631.1878821437,557.1443485953735,2
167,35.69999999999996,11.176,1.1176000000000001,129.75879999999987,0.0,5571.443485953734,166188.3322307391,557.1443485953735,2
168,35.79999999999996,11.176,1.1176000000000001,130.87639999999988,0.0,5571.443485953734,166745.47657933447,557.1443485953735,2
169,35.89999999999996,11.176,1.1176000000000001,131.9939999999999,0.0,5571.443485953734,167302.62092792985,557.1443485953735,2
170,35.999999999999964,11.176,1.1176000000000001,133.1115999999999,0.0,5571.443485953734,167859.76527652523,557.1443485953735,2
171,36.099999999999966,11.176,1.1176000000000001,134.2291999999999,0.0,5571.443485953734,168416.9096251206,557.1443485953735,2
172,36.19999999999996,11.176,1.1176000000000001,135.34679999999992,0.0,5571.443485953734,168974.05397371599,557.1443485953735,2
173,36.29999999999996,11.176,1.1176000000000001,136.46439999999993,0.0,5571.443485953734,169531.19832231136,557.1443485953735,2
174,36.39999999999996,11.176,1.1176000000000001,137.58199999999994,0.0,5571.443485953734,170088.34267090674,557.1443485953735,2
175,36.49999999999996,11.176,1.1176000000000001,138.69959999999995,0.0,5571.443485953734,170645.48701950212,557.1443485953735,2
176,36.59999999999996,11.176,1.1176000000000001,139.81719999999996,0.0,5571.443485953734,171202.6313680975,557.1443485953735,2
177,36.69999999999996,11.176,1.1176000000000001,140.93479999999997,0.0,5571.443485953734,171759.77571669288,557.1443485953735,2
178,36.79999999999996,11.176,1.1176000000000001,142.05239999999998,0.0,5571.443485953734,172316.92006528826,557.1443485953735,2
179,36.89999999999996,11.176,1.1176000000000001,143.17,0.0,5571.443485953734,172874.06441388364,557.1443485953735,2
180,36.99999999999996,11.176,1.1176000000000001,144.2876,0.0,5571.443485953734,173431.20876247901,557.1443485953735,2
181,37.09999999999996,11.176,1.1176000000000001,145.4052,0.0,5571.443485953734,173988.3531110744,557.1443485953735,2
182,37.19999999999996,11.176,1.1176000000000001,146.52280000000002,0.0,5571.443485953734,174545.49745966977,557.1443485953735,2
183,37.29999999999996,11.176,1.1176000000000001,147.64040000000003,0.0,5571.443485953734,175102.64180826515,557.1443485953735,2
184,37.39999999999996,11.176,1.1176000000000001,148.75800000000004,0.0,5571.443485953734,175659.78615686053,557.1443485953735,2
185,37.499999999999964,11.176,1.1176000000000001,149.87560000000005,0.0,5571.443485953734,176216.9305054559,557.1443485953735,2
186,37.599999999999966,11.176,1.1176000000000001,150.99320000000006,0.0,5571.443485953734,176774.0748540513,557.1443485953735,2
187,37.69999999999997,11.176,1.1176000000000001,152.11080000000007,0.0,5571.443485953734,177331.21920264667,557.1443485953735,2
188,37.79999999999997,11.176,1.1176000000000001,153.22840000000008,0.0,5571.443485953734,177888.36355124204,557.1443485953735,2
189,37.89999999999997,11.176,1.1176000000000001,154.3460000000001,0.0,5571.443485953734,178445.50789983742,557.1443485953735,2
190,37.99999999999997,11.176,1.1176000000000001,155.4636000000001,0.0,5571.443485953734,179002.6522484328,557.1443485953735,2
191,38.09999999999997,11.176,1.1176000000000001,156.5812000000001,0.0,5571.443485953734,179559.79659702818,557.1443485953735,2
192,38.199999999999974,11.176,1.1176000000000001,157.69880000000012,0.0,5571.443485953734,180116.94094562356,557.1443485953735,2
193,38.299999999999976,11.176,1.1176000000000001,158.81640000000013,0.0,5571.443485953734,180674.08529421894,557.1443485953735,2
194,38.39999999999998,11.176,1.1176000000000001,159.93400000000014,0.0,5571.443485953734,181231.22964281432,557.1443485953735,2
195,38.49999999999998,11.176,1.1176000000000001,161.05160000000015,0.0,5571.443485953734,181788.3739914097,557.1443485953735,2
196,38.59999999999998,11.176,1.1176000000000001,162.16920000000016,0.0,5571.443485953734,182345.51834000507,557.1443485953735,2
197,38.69999999999998,11.176,1.1176000000000001,163.28680000000017,0.0,5571.443485953734,182902.66268860045,557.1443485953735,2
198,38.79999999999998,11.176,1.1176000000000001,164.40440000000018,0.0,5571.443485953734,183459.80703719583,557.1443485953735,2
199,38.899999999999984,11.176,1.1176000000000001,165.5220000000002,0.0,5571.443485953734,184016.9513857912,557.1443485953735,2
200,38.999999999999986,11.176,1.1176000000000001,166.6396000000002,0.0,5571.443485953734,184574.0957343866,557.1443485953735,2
201,39.09999999999999,11.176,1.1176000000000001,167.7572000000002,0.0,5571.443485953734,185131.24008298197,557.1443485953735,2
202,39.19999999999999,11.176,1.1176000000000001,168.87480000000022,0.0,5571.443485953734,185688.38443157735,557.1443485953735,2
203,39.29999999999999,11.176,1.1176000000000001,169.99240000000023,0.0,5571.443485953734,186245.52878017272,557.1443485953735,2
204,39.39999999999999,11.176,1.1176000000000001,171.11000000000024,0.0,5571.443485953734,186802.6731287681,557.1443485953735,2
205,39.49999999999999,11.176,1.1176000000000001,172.22760000000025,0.0,5571.443485953734,187359.81747736348,557.1443485953735,2
206,39.599999999999994,11.176,1.1176000000000001,173.34520000000026,0.0,5571.443485953734,187916.96182595886,557.1443485953735,2
207,39.699999999999996,11.176,1.1176000000000001,174.46280000000027,0.0,5571.443485953734,188474.10617455424,557.1443485953735,2
208,39.8,11.176,1.1176000000000001,175.58040000000028,0.0,5571.443485953734,189031.25052314962,557.1443485953735,2
209,39.9,11.176,1.1176000000000001,176.6980000000003,0.0,5571.443485953734,189588.394871745,557.1443485953735,2
210,40.0,11.176,1.1176000000000001,177.8156000000003,0.0,5571.443485953734,190145.53922034038,557.1443485953735,2
211,40.1,11.176,1.1176000000000001,178.9332000000003,0.0,5571.443485953734,190702.68356893575,557.1443485953735,2
212,40.2,11.176,1.1176000000000001,180.05080000000032,0.0,5571.443485953734,191259.82791753113,557.1443485953735,2
213,40.300000000000004,11.176,1.1176000000000001,181.16840000000033,0.0,5571.443485953734,191816.9722661265,557.1443485953735,2
214,40.400000000000006,11.176,1.1176000000000001,182.28600000000034,0.0,5571.443485953734,192374.1166147219,557.1443485953735,2
215,40.50000000000001,11.176,1.1176000000000001,183.40360000000035,0.0,5571.443485953734,192931.26096331727,557.1443485953735,2
216,40.60000000000001,11.176,1.1176000000000001,184.52120000000036,0.0,5571.443485953734,193488.40531191265,557.1443485953735,2
217,40.70000000000001,11.176,1.1176000000000001,185.63880000000037,0.0,5571.443485953734,194045.54966050803,557.1443485953735,2
218,40.80000000000001,11.176,1.1176000000000001,186.75640000000038,0.0,5571.443485953734,194602.6940091034,557.1443485953735,2
219,40.90000000000001,11.176,1.1176000000000001,187.8740000000004,0.0,5571.443485953734,195159.83835769878,557.1443485953735,2
220,41.000000000000014,11.176,1.1176000000000001,188.9916000000004,0.0,5571.443485953734,195716.98270629416,557.1443485953735,2
221,41.100000000000016,11.176,1.1176000000000001,190.1092000000004,0.0,5571.443485953734,196274.12705488954,557.1443485953735,2
222,41.20000000000002,11.176,1.1176000000000001,191.22680000000042,0.0,5571.443485953734,196831.27140348492,557.1443485953735,2
223,41.30000000000002,11.176,1.1176000000000001,192.34440000000043,0.0,5571.443485953734,197388.4157520803,557.1443485953735,2
224,41.40000000000002,11.176,1.1176000000000001,193.46200000000044,0.0,5571.443485953734,197945.56010067568,557.1443485953735,2
225,41.50000000000002,11.176,1.1176000000000001,194.57960000000045,0.0,5571.443485953734,198502.70444927106,557.1443485953735,2
226,41.60000000000002,11.176,1.1176000000000001,195.69720000000046,0.0,5571.443485953734,199059.84879786643,557.1443485953735,2
227,41.700000000000024,11.176,1.1176000000000001,196.81480000000047,0.0,5571.443485953734,199616.9931464618,557.1443485953735,2
228,41.800000000000026,11.176,1.1176000000000001,197.93240000000048,0.0,5571.443485953734,200174.1374950572,557.1443485953735,2
229,41.90000000000003,11.176,1.1176000000000001,199.0500000000005,0.0,5571.443485953734,200731.28184365257,557.1443485953735,2
230,42.00000000000003,11.176,1.1176000000000001,200.1676000000005,0.0,5571.443485953734,201288.42619224795,557.1443485953735,2
231,42.10000000000003,11.176,1.1176000000000001,201.28520000000051,0.0,5571.443485953734,201845.57054084333,557.1443485953735,2
232,42.20000000000003,11.176,1.1176000000000001,202.40280000000052,0.0,5571.443485953734,202402.7148894387,557.1443485953735,2
233,42.30000000000003,11.176,1.1176000000000001,203.52040000000054,0.0,5571.443485953734,202959.85923803409,557.1443485953735,2
234,42.400000000000034,11.176,1.1176000000000001,204.63800000000055,0.0,5571.443485953734,203517.00358662946,557.1443485953735,2
