latitude,longitude
52.03682885378026,-0.748874992902249
52.03696039826993,-0.7485879600259188
52.03731534509585,-0.7477514363953356
52.039033479333526,-0.7497419352901065
52.04162167895931,-0.744904227328289
52.0359423272533,-0.736020967069311
52.02576089904976,-0.7314480136240742
52.02402518819584,-0.7354789526555738
52.02452661667419,-0.7366330451410548
52.025804360406454,-0.7354469971517641
