latitude,longitude
52.03682885378026,-0.748874992902249
52.036954573776654,-0.7485897242119434
52.03732649337177,-0.7477594645909036
52.03904199792203,-0.7497478299397644
52.0369158194279,-0.7548292178204122
52.03162586054569,-0.745661112658094
52.02196104750814,-0.739231371312673
52.023926638610774,-0.736218397275019
52.02452397778118,-0.7366313982147161
52.025804360406454,-0.7354469971517641
